food_name,cluster_id
계란조림,1042
미숫가루,382
광어탕수,1091
조갯살고추조림,2858
통삼겹살샐러드,4437
크랜베리잼,379
오돌뼈삼겹살볶음,2504
키위바,4183
연어튀김,952
올리브치즈빵,4093
짜장삼겹살구이,902
야채삼겹살찜,4166
참치오이롤초밥,872
옥수수치즈전,2530
소보로앙금빵,353
병아리콩자반,3877
아이스크림컵케익,191
콘치즈밥,2840
가나슈라즈베리마카롱,1096
우럭탕,4767
훈제달걀,4538
단호박스폰지케익,4783
매쉬드포테이토샌드위치,1537
유부김치만두,4751
연유초콜릿,2537
오레오브라우니,42
햄야채김치볶음밥,3894
야채과일쥬스,909
얼갈이된장지짐,193
박나물,2368
단호박옥수수스프,2662
오븐계란빵,1133
명란새우계란국,2878
야채그라탕,2140
백김치국수,2694
꼬시래기쫄면,2603
소고기또띠아롤,4140
염통,3232
간장오징어감자조림,3619
견과류또띠아호떡,4897
밥솥카스테라,4037
곤약감자조림,1645
허브소금,1237
순대볶음양념장,1933
크렌베리오트밀쿠키,4475
참치마요냉라면,3501
수박우유,94
콩나물김치라면,608
달고나,2098
야채짜장면,2140
바게뜨,4492
물엿,4410
자몽밥,1870
옥수수오믈렛,638
갓김치삼겹살찜,2614
오이콩나물무침,590
고추계란전,263
연유모닝빵,1327
김치롤,2549
로즈마리쌀포카치아,1348
새우버터또띠아롤,1407
고기써는방법,4326
메밀김밥,2567
김치비빔국수양념장,44
아스파라거스파스타,3588
빙어튀김,4719
렌틸콩견과류샐러드,888
도리뱅뱅,2709
크랜베리쇼트브레드,379
노오븐웨지감자,243
치킨브리또,3072
블루베리판나코타,2440
계란부침,1042
오겹살오븐구이,2811
단호박견과류스프,2662
낙지볶음소면,2088
항정살볶음,1525
두부낫토,1688
건새우시금치된장국,545
백김치간장비빔국수,4851
들깨미역채소죽,4581
버섯장조림,2798
차돌박이덮밥,589
치즈짜파게티,2316
간장깻잎장아찌,749
매콤치킨카레,2185
붕장어볶음,2302
허니버터맥나잇,4389
애호박찌개,4594
베이컨밥전,467
동치미파스타,1106
채소구이,3904
콩나물햄굴소스볶음,2021
돔구이,2932
삼겹살플레이트,1088
토마토귤잼,1756
양파고추마늘장아찌,1867
에끌레르,4055
열무비빔냉면,4158
등심볶음우동,1633
태국식볶음밥,970
소시지맛탕,4935
양파동그랑땡,4680
참치컵밥,872
렌틸콩쌀모닝빵,3176
고구마순갈치조림,4010
국수호박,1775
파프리카밥,3315
만두피수제비,1419
족발해파리냉채,1452
견과류피자,4897
아로니아주스,157
토마토냉스프,3122
치킨까스또띠아롤,3072
참치시금치전,457
무말랭이김치볶음,4451
회오리쿠키,3825
스팸두부김치,2074
들깨누룽지백숙,527
돼지고기목살스테이크,869
블루밍어니언,2361
크랜베리치킨샌드위치,2861
소고기커리,240
새우카레덮밥,2120
와인양파,4172
표고버섯죽,1379
초코브라우니케이크,3024
꿀간장닭조림,615
항정살구이,2545
아보카도간장밥,855
깐풍고등어,2562
닭고기퀘사디아,2136
밥솥구운계란,4263
망고치즈쿠흔,176
밀크카라멜,3756
애호박팽이버섯전,273
불고기퀘사디아,2136
부추빵,3016
닭봉데리야끼조림,2175
훠궈,3689
강된장비빔밥,1069
당귀나물무침,4100
제육김치주먹밥,4478
소고기고추볶음,3229
포도스테이크,1234
단호박치즈달걀찜,2051
수박껍질오징어부추전,818
수박껍질오이고추소박이,4887
불고기꼬치구이,4217
굴소스김치볶음밥,597
랍스타,2908
양념깻잎찜,4373
숙주덮밥,2561
야채햄말이,1819
오징어볶음쌀국수,577
검은콩바나나스무디,4153
파프리카피클,2314
참외,447
명란젓총각김치볶음밥,4744
등갈비오븐구이,148
블루베리크럼블타르트,2440
미트소스떡볶이,2072
고등어탕,4065
연어데리야끼덮밥,4792
연어소금구이,525
만두피타코,4291
블루베리복숭아화채,1089
쇠고기팟타이,3828
수수팥단지,3058
바나나꿀우유,1227
브로콜리손질,1195
애호박감자된장국,2821
밀떡,3937
토마토생강쥬스,1756
해물울면,3832
두부조림덮밥,2991
깻잎페스토스파게티,3738
갓김치비빔밥,3670
꽃등심스테이크,3830
베이컨치즈말이주먹밥,3157
돈가스소스,3281
고구마치즈볼크로켓,1477
오이절임,2151
오리유린기,2653
레몬소주,113
소세지샐러드,2962
새우야채볶음,2218
애호박밥전,507
두부햄샌드,647
고추장삼겹살,4778
옥수수두부전,2530
옥수수치즈버터구이,2150
스트링치즈감자크로켓,2110
마카로니스프,3882
스팸덮밥,805
천사채냉채,1854
얼그레이잼,3979
연근깨범벅,2082
토마토오이샐러드,89
옥수수스프,638
배추속대쇠고기밥롤,1858
새우야채완자,2218
떡국떡피자,3753
칠면조미트볼,4103
두부장국,4563
대파육개장,181
블루베리복숭아샐러드,3600
단호박견과류조림,1004
꽈배기도넛츠,2279
뚝배기소불고기,4273
소세지달걀조림,2962
대파피망꼬치구이,2479
전복장아찌,1025
콩나물표고버섯밥,1711
가지볶음밥,4812
견과류에너지바,96
깻잎튀김,4148
불고기깻잎덮밥,4171
들기름숙주김치덮밥,4723
불고기잡채덮밥,256
닭김치찜,285
나또샐러드,1212
오이고추전,3657
노오븐피자,1518
김치참치스파게티,1045
해산물리조또,3466
버섯치즈베이글샌드위치,1181
커피쉐이크,1985
토마토김치자장면,1539
어묵탕면,1307
크래미오이초밥,4541
폭탄달걀찜,1220
김치만두덮밥,2929
오븐치킨,2583
오리엔탈비빔쌀국수,3606
중국식굴비튀김,4180
양파오징어덮밥,4115
치킨너겟샐러드,1129
연어카르토치오,2970
알감자꽈리고추멸치볶음,1753
에그스크램블,3008
콩나물어묵탕,118
고추찜,263
크림새우,1729
붉은짜장,1075
전자렌지치즈볼,291
스팸참치마요덮밥,805
허니요거트드레싱,4510
꽈리고추파전,110
야채된장국,4661
가지무침양념장,2568
시래기된장찌개,2812
명란마요닭가슴살샌드위치,2326
햄야채또띠아피자,4831
바게트버거,4704
간장볶음밥,3338
돼지목살갈비,612
여주피클,982
베이컨계란토스트,93
참치크림파스타,4746
양파라면,853
채소달걀볶음밥,50
숙주부추무침,367
옥수수토마토전,2530
앞다리살김치찌개,1447
토마토칠리닭볶음,770
참치마요샐러드김밥,1439
크림리조또,3525
감자고구마옥수수샐러드,2974
소시지스테이크,73
카레파스타,1460
후리카케,2747
또띠아토스트,1415
곤약볶음면,1273
북어감자계란국,3578
닭다리살데리야끼치킨,2175
묵은지고등어찜,4293
토마토달걀후라이,4679
샐러리볶음,1685
치킨꼬치,46
폭탄계란찜,491
생크림,3873
볶음면,375
고추양파조림,263
간장양념돼지고기,1353
복숭아케이크,1739
소면,1829
전복버터볶음밥,2582
노가리무조림,991
계란오이볶음,2802
토마토어묵전골,3433
달걀덮밥,2649
견과팥빙수,96
아란치니,2981
감자브로콜리샐러드,3773
곤약비빔면,3589
파프리카닭가슴살월남쌈,4324
오징어관자볶음,994
가리비관자파스타,3130
김치밥버거,2402
닭가슴살두부스테이크,2621
두부가지구이,3477
꼬앨밥,641
불고기빵,2835
토마토계란볶음밥,913
간장양파볶음,1081
부채살,1107
베이컨토마토리조또,4073
수박주스,2622
연어스테이크데리야끼조림,628
비름나물고추장무침,1084
마르게리따피자,2801
훈제오리무침,4205
치킨마크니카레,1347
마늘쫑돼지불고기,1614
꽁치카레튀김,4393
깐풍두부,2562
청귤청,2382
벌꿀라떼,2794
마늘치킨오븐구이,1998
두부애호박감자전,2565
쌀가루고구마튀김,2966
고추야채전,4098
간장수란밥,2886
병아리콩카레,3877
낫또샐러드,1286
아보카도망고샐러드,1520
파프리카참치샌드위치,3802
토마토고추장짜장면,2703
제육김밥,4934
깐풍가지,2924
견과류고추장멸치볶음,3905
닭가슴살비빔밥,2134
물만두강정,2116
새우버터치즈구이,3193
파프리카초밥,3315
닭가슴살채소볶음,2063
양파돼지불고기,3711
고춧잎볶음,4918
오레오퍼지브라우니,3022
까르보나라라면,1338
불닭까르보나라,4281
불닭볶음면,226
오징어볶음파스타,4157
들기름무나물,1979
청양고추효소,79
홍어라면,341
홍게라면,2085
블루베리칼국수,1235
아마씨우유,3997
우유라면,278
살사소스,1550
라면샐러드,1212
야키소바볶음라면,3545
고추장돼지고기볶음,2973
소고기부추밥전,3335
소고기야채주먹밥,3213
크랜베리아몬드비스코티,2430
아몬드쇼트브레드,3004
호박야채부침개,1871
불닭짜파게티,1603
메밀전병라자냐,1298
삼겹살카레,1088
감자코다리찌개,4755
게살크로켓,2612
황태채콩나물해장라면,3401
닭가슴살볶음라면,1744
토마토계란,3064
닭날개간장구이,2016
그릴드샌드위치,4631
오이야채피클,1167
닭가슴살카레덮밥,2134
만능간장꽈리고추조림,3500
고등어데리야끼조림,3276
무뼈닭발,2312
청양고추간장장아찌,79
닭안심고추조림,1781
아삭이고추튀김,717
단호박찌기,2277
치킨너겟마요덮밥,3256
등심카레,2944
도라지오징어무침,4257
구운토마토,881
바나나고구마쉐이크,234
콩국수라면,811
양배추햄덮밥,1936
만두라면,4262
피조개구이,392
돼지안심볶음,1229
소세지까르보나라,2962
감자크림스프,2729
에그베이컨크레이프,2815
들기름파스타,3074
라파게티,2647
단호박리조또,1255
강황피클,2079
양파또띠아,3246
삼겹살라면,917
굴소스야채볶음라면,3202
초코빙수,4177
연두부덮밥,3326
두부묵쌈,3862
오렌지필초코머핀,2571
까망베르피자,3137
시나몬소보루애플파이,421
크림치즈쉬폰케이크,1032
소세지버섯볶음,319
토스트샌드위치,422
마약조리퐁,4041
김치만두칼국수,1557
곰돌이쿠키,3751
포도크럼블케이크,304
부추어묵탕,2731
김치치즈스파게티,1045
곤약밥,4383
골뱅이고추장볶음,3634
치즈퐁듀라면,2156
해물꽃게탕,4681
버터링쌀쿠키,1128
오징어먹물베이글샌드위치,1181
꿔바로우,4853
낫또쉐이크,2244
복숭아청,3388
대하버터구이,1748
골뱅이탕,215
김치참치도토리묵무침,677
표고버섯탕수육,2724
파소스두부조림,4889
불닭덮밥,38
게살과일샐러드,1677
밤스프,4708
치아씨드쌀빵,4244
견과강정,2711
메추리알꽈리고추조림,48
건포도흑미모닝빵,1011
아보카도훈제연어말이,3508
돼지고기꽈리고추장조림,1682
치즈고구마스프,1693
두반장삼겹살볶음,346
감자채,3596
소면튀김,1829
장조림오이비빔면,3606
콩고기,2635
양파손질,4769
바닐라익스트렉,3956
햄아스파라거스볶음,288
토마토김치볶음밥,3611
계란파스타,3001
바나나딸기스무디,4153
꽃주먹밥,1642
소고기애호박찜,3025
소고기완자탕,2048
향신유,3976
새우젓찌개,2392
패션후르츠계란말이,1187
마른새우감자미역국,1492
파김치꽁치조림,1736
계란마요네즈토스트,3890
불고기무밥,256
누텔라브라우니,724
바나나크림치즈피자,2923
버터밥,480
계란프리타타,1783
베이컨숙주볶음라면,3288
불고기가지파스타,143
된장사태김치찜,4865
닭발채소볶음,1094
표고버섯감자조림,283
서리태콩전,765
크레미카레볶음밥,4390
크레미유부초밥,4541
명란젓스파게티,2647
짜장,1993
소고기유부초밥,4986
감자전부침,1893
크랜베리생크림스콘,2430
콩나물김국,4371
라면오일파스타,2442
국물닭발,2312
묵은지연어쌈,1201
다이김,4763
베이컨기름떡볶이,333
묵은지볶음,1194
낫또소바,1286
소고기사태미역국,834
떡갈비카레,4076
초코마블쿠키,1301
관자샐러드,497
초코음료,4177
병아리콩후무스,3877
생선카레구이,377
치즈과자,2156
도라지생채,3794
콘옥수수전,3610
가래떡잡채,4625
베이컨칩알리오올리오,3522
묵은지김치볶음밥,941
불닭리조또,4879
옥수수죽,3510
쑥갓페스토,1808
부추양파겉절이,1782
엽떡볶음밥,3338
고구마줄기들깨볶음,550
오리라면,2653
낫또연두부샐러드,2139
피망파프리카볶음,521
오징어산적꼬치,1636
골뱅이파스타,4987
파프리카링치즈볶음밥,1169
골뱅이파무침,1757
치즈불닭볶음밥,462
부대찌개파스타,2318
피조개버터밥,392
피조개밀푀유나베,1784
토마토비빔국수,1756
들기름묵은지볶음,2554
묵은지지짐,4293
묵은지전,4293
짜치계,3799
맑은오징어무국,4941
치즈불닭볶음면,2528
차돌박이순두부찌개,1763
명란유부초밥,604
묵은지찌개,3010
돼지고기메추리알조림,4170
도라지배숙,2563
노오븐계란빵,1518
숙주라면,1323
관자미역국,2870
마약떡볶이,1733
밤마늘조림,2993
우유과일,278
토마토크림파스타,170
통삼겹살수육,1284
삼채오징어볶음,4161
묵은지말이찜,3633
오징어채김밥,2317
카페레제,1319
샤브샤브모밀샐러드,4901
아로니아쥬스,157
참치마요삼각김밥,2510
떡양념치킨,4048
사골황태국,128
참치비빔라면,603
볶음스파게티,2647
나가사끼짬뽕라면,2534
스팸달걀말이,3750
부대찌개라면,2318
